http://allrecipes.com/recipe/angels-ravioli-alfredo-with-mushrooms/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/00/45/54/455487.jpg;Angel's Ravioli Alfredo with Mushrooms;516;butter,onion,Parmesan cheese,garlic,mushroom,ravioli pasta,red pepper;6;17.6g;43.6g;2.3g;4.1g;31.5g;16.3g;1060.7mg;5;1167.35;195;9.046130123784641;22.409731443011957;1.1821647320854929;2.107337131108922;16.19051698291001;8.377950057823277;545.183535357862;2.694178;1.384766179808969;1110.406716066304;D;8;Labels_MMCIS/Pasta-1-Angel^s Ravioli Alfredo with Mushrooms.jpeg;4.7;20;images/good_images/Pasta-1-Angel's Ravioli Alfredo with Mushrooms-good.jpg;images/bad_images/Pasta-1-Angel's Ravioli Alfredo with Mushrooms-bad.jpg
http://allrecipes.com/recipe/baked-penne-with-italian-sausage/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/00/00/33/3304.jpg;Baked Penne with Italian Sausage;664;sausage,onion,wine,tomato sauce,tomato,garlic,mozzarella cheese,olive oil,penne pasta;6;31g;59.2g;5.1g;13.7g;33.5g;12.9g;1714.1mg;5;2317.276918;386;8.026662612275672;15.328336343442578;1.320515462019546;3.5472670254250547;8.673974113265647;3.340127345108264;443.82265753876555;4.353814;1.1273095501484642;719.8195032467845;C;7;Labels_MMCIS/Pasta-2-Baked Penne with Italian Sausage.jpeg;4.212328767123288;146;images/good_images/Pasta-2-Baked Penne with Italian Sausage-good.jpg;images/bad_images/Pasta-2-Baked Penne with Italian Sausage-bad.jpg
http://allrecipes.com/recipe/barbecue-lasagna/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/00/68/85/688550.jpg;Barbecue Lasagna;710;mozzarella cheese,Cheddar cheese,ricotta cheese,egg,pulled pork,lasagna noodles pasta,salt,black pepper;10;54.2g;39.9g;1.8g;2.4g;36.6g;19.9g;1498mg;5;2877.717;288;18.83437461015103;13.86515769271266;0.6254958357614734;0.8339944476819645;12.718415327149959;6.915203962029622;520.5515344281595;3.80492;1.3222008974475252;1032.9813529266428;D;8;Labels_MMCIS/Pasta-3-Barbecue Lasagna.jpeg;4.285714285714286;7;images/good_images/Pasta-3-Barbecue Lasagna-good.jpg;images/bad_images/Pasta-3-Barbecue Lasagna-bad.jpg
http://allrecipes.com/recipe/bellas-mac-and-cheese/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/00/11/17/111759.jpg;Bella's Mac and Cheese;388;macaroni pasta,American cheese,Cheddar cheese,butter;10;14.6g;34.5g;1.4g;1.3g;21.5g;12.7g;420.8mg;6;928.7;93;15.720900183051576;37.148702487347904;1.5074835791967265;1.3998061806826747;23.150640680521157;13.675029611284591;453.1064929471304;1.068832;1.1508904920857113;1749.196080542694;E;9;Labels_MMCIS/Pasta-4-Bella^s Mac and Cheese.jpeg;3.6;5;images/good_images/Pasta-4-Bella's Mac and Cheese-good.jpg;images/bad_images/Pasta-4-Bella's Mac and Cheese-bad.jpg
http://allrecipes.com/recipe/chicken-and-bow-tie-pasta/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/00/74/15/741573.jpg;Chicken and Bow Tie Pasta;894;chicken,farfalle pasta,chicken broth,broccoli,pepper,garlic,salt,pepper,onion,Parmesan cheese;4;47g;76.3g;5.4g;13.1g;41.6g;27g;1721.9mg;5;2094.0588;524;8.97778037560359;14.574566865075614;1.0314896601757315;2.5023175089448304;7.946290715427858;5.157448300878658;328.911489973443;4.373626;0.8354351845325452;714.9749949714881;C;8;Labels_MMCIS/Pasta-5-Chicken and Bow Tie Pasta.jpeg;4.144444444444445;90;images/good_images/Pasta-5-Chicken and Bow Tie Pasta-good.jpg;images/bad_images/Pasta-5-Chicken and Bow Tie Pasta-bad.jpg
http://allrecipes.com/recipe/fresh-spinach-and-sun-dried-tomato-lasagna/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/00/91/68/916824.jpg;Fresh Spinach and Sun-Dried Tomato Lasagna;655;carrot,Parmesan cheese,tomato,thyme,salt,black pepper,flour, cream,nutmeg,spinach,olive oil,lasagna noodles pasta,tomato,wine,garlic,mushroom,celery,onion;8;17g;56.6g;4.6g;6.7g;40.1g;23g;390.9mg;5;3016.961453;377;4.50784678951614;15.00847813450668;1.2197703077514261;1.776621969985773;10.633215074093956;6.098851538757131;103.65395941305054;0.9928859999999999;0.2632810569091484;727.1830396833379;C;7;Labels_MMCIS/Pasta-6-Fresh Spinach and Sun-Dried Tomato Lasagna.jpeg;4.785714285714286;14;images/good_images/Pasta-6-Fresh Spinach and Sun-Dried Tomato Lasagna-good.jpg;images/bad_images/Pasta-6-Fresh Spinach and Sun-Dried Tomato Lasagna-bad.jpg
http://allrecipes.com/recipe/jims-macaroni-salad/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/00/07/57/75707.jpg;Jim's Macaroni Salad;488;pickle,pepper,American cheese,olives,egg,salt,black pepper,pepper,white onion,mayonnaise,vinegar,macaroni pasta;9;13.6g;43.3g;2.8g;3.7g;29.1g;7.2g;749.9mg;5;1560.3375;173;7.844456728111706;24.975365906414478;1.6150352087288806;2.13415366867745;16.784830205003725;4.15294767958855;432.54103679492425;1.904746;1.0986542334591074;1178.490268932202;C;7;Labels_MMCIS/Pasta-7-Jim^s Macaroni Salad.jpeg;4.25;24;images/good_images/Pasta-7-Jim's Macaroni Salad-good.jpg;images/bad_images/Pasta-7-Jim's Macaroni Salad-bad.jpg
http://allrecipes.com/recipe/microwave-macaroni-and-cheese/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/02/25/17/2251727.jpg;Microwave Macaroni and Cheese;659;macaroni pasta,butter,onion,cheese,milk,salt,black pepper;4;31.2g;54g;1.9g;3.9g;35.2g;21.8g;1158.7mg;5;914;228;13.654266958424508;23.632385120350108;0.8315098468271335;1.7067833698030634;15.40481400437637;9.540481400437637;507.089715536105;2.943098;1.2880078774617068;1207.4841137855578;D;8;Labels_MMCIS/Pasta-8-Microwave Macaroni and Cheese.jpeg;4.1;10;images/good_images/Pasta-8-Microwave Macaroni and Cheese-good.jpg;images/bad_images/Pasta-8-Microwave Macaroni and Cheese-bad.jpg
http://allrecipes.com/recipe/nicks-pepper-sauce-sauce-au-poivre/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/01/11/44/1114451.jpg;Nick's Pepper Sauce (Sauce au Poivre);249;butter,parsley,black pepper,salt,cognac,beef,creme fraiche,shallot;6;2g;3.4g;0.6g;1.5g;13.6g;8.5g;279mg;5;793.36667;132;1.512541483498418;2.5713205219473108;0.4537624450495254;1.1344061126238136;10.285282087789243;6.4283013048682776;210.99953694802934;0.7086600000000001;0.5359388238479945;788.4222310473415;C;8;Labels_MMCIS/Pasta-9-Nick^s Pepper Sauce (Sauce au Poivre).jpeg;0;0;images/good_images/Pasta-9-Nick's Pepper Sauce (Sauce au Poivre)-good.jpg;images/bad_images/Pasta-9-Nick's Pepper Sauce (Sauce au Poivre)-bad.jpg
http://allrecipes.com/recipe/pasta-salad-ii/detail.aspx;Pasta;http://images.media-allrecipes.com/userphotos/250x250/00/64/65/646581.jpg;Pasta Salad II;446;rotini pasta,Monterey Jack cheese,olives,cucumber;8;15g;45.6g;3.1g;3.9g;23.3g;7.2g;1097.7mg;5;1381.1333;173;8.68851688682041;26.41309133593405;1.7956268232762183;2.2590143905733067;13.496162897527705;4.1704881056737975;635.8256657775178;2.788158;1.614997191074895;1081.6119197183937;D;8;Labels_MMCIS/Pasta-10-Pasta Salad II.jpeg;4.333333333333333;15;images/good_images/Pasta-10-Pasta Salad II-good.jpg;images/bad_images/Pasta-10-Pasta Salad II-bad.jpg
